drugbank_id,drug_name,normalized_name,drug_type,groups,is_approved,is_investigational,synonyms,target_genes,target_gene_count,drugbank_smiles,has_lincs_match,lincs_pert_id,lincs_pert_iname,lincs_signature_count,lincs_cell_count,lincs_canonical_smiles,canonical_smiles,target_overlap_genes,target_overlap_count,target_overlap_weight,target_overlap_norm,lincs_support_norm,approval_bonus,smiles_bonus,pseudo_label_score,pseudo_label_rank,disease_gene_panel_size,disease_gene_panel_top10,label_source,study_objective
DB11606,Susoctocog alfa,susoctocog alfa,biotech,approved|investigational,1,1,"Antihemophilic factor (recombinant) porcine sequence|ANTIHEMOPHILIC FACTOR (RECOMBINANT), PORCINE SEQUENCE|Antihemophilic factor porcine, B-domain truncated recombinant|Porcine recombinant factor VIII B-domain truncated|RECOMBINANT DNA DERIVED B-DOMAIN DELETED PORCINE BLOODCOAGULATION FACTOR VIII ANALOGUE, PRODUCED IN BHK21 CELLS: DES-(753-1418)-BLOOD-COAGULATION FACTOR VIII (PROCOAGULANT COMPONENT) SUS SCROFA, GLYCOSYLATED|Susoctocog alfa",VWF,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2602,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11607,Efmoroctocog alfa,efmoroctocog alfa,biotech,approved|investigational,1,1,"Antihemophilic Factor (Recombinant BDD), FC Fusion Protein|Antihemophilic factor (recombinant, FC fusion protein)|Coagulation factor VIII recombinant immunoglubulin g1 fusion protein|Efmoroctocog alfa|rFVIIIFc",VWF,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2603,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11608,Eftrenonacog alfa,eftrenonacog alfa,biotech,approved,1,0,"Coagulation factor IX recombinant immunoglubulin g1 fusion protein|Eftrenonacog alfa|Recombinant human coagulation factor IX, FC Fusion protein|rFIXFc",FCGRT,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2604,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11635,Tocofersolan,tocofersolan,small molecule,approved,1,0,"(+)-.ALPHA.-TOCOPHERYL POLYETHYLENE GLYCOL 1000 SUCCINATE|D-.ALPHA.-TOCOPHEROL POLYETHYLENE GLYCOL 1000 SUCCINATE|Mono-[2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-6-chromanyl] succinate polyethylene glycol monoester|POLY(OXY-1,2-ETHANEDIYL), .ALPHA.-(4-((3,4-DIHYDRO-2,5,7,8-TETRAMETHYL-2-(4,8,12-TRIMETHYLTRIDECYL)-2H-1-BENZOPYRAN-6-YL)OXY)-1,4-DIOXOBUTYL-.OMEGA.-HYDROXY-|Tocofersolan|Tocofersolano|Tocofersolanum|Tocophersolan|TPG-S|TPGS|VITAMIN E POLYETHYLENE GLYCOL 1000 SUCCINATE|VITAMIN E POLYETHYLENE GLYCOL SUCCINATE",ABCB1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2605,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11714,Durvalumab,durvalumab,biotech,approved|investigational,1,1,Durvalumab,CD274,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2606,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11771,Tremelimumab,tremelimumab,biotech,approved|investigational,1,1,Ticilimumab|Tremelimumab|Tremelimumab-actl,CTLA4,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2607,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11834,Guselkumab,guselkumab,biotech,approved|investigational,1,1,Guselkumab,IL23A,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2608,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11866,Romosozumab,romosozumab,biotech,approved|investigational,1,1,Romosozumab|romosozumab-aqqg,SOST,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2609,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11914,Lebrikizumab,lebrikizumab,biotech,approved|investigational,1,1,Lebrikizumab|LY3650150,IL13,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2610,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11928,Vosoritide,vosoritide,biotech,approved|investigational,1,1,Vosoritide,NPR2,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2611,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11945,Avelumab,avelumab,biotech,approved|investigational,1,1,Avelumab,CD274,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2612,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12169,Tralokinumab,tralokinumab,biotech,approved|investigational,1,1,Tralokinumab,IL13,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2613,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12274,Aducanumab,aducanumab,biotech,approved|investigational,1,1,Aducanumab|aducanumab-avwa,APP,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2614,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12366,Vestronidase alfa,vestronidase alfa,biotech,approved|investigational,1,1,Recombinant human beta-glucuronidase|Vestronidase alfa|Vestronidase alfa-vjbk,GUSB,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2615,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12489,Mirvetuximab soravtansine,mirvetuximab soravtansine,biotech,approved|investigational,1,1,Anti-FOLR1-monoclonal-antibody-maytansinoid-conjugate-IMGN-853|Mirvetuximab soravtansine|Mirvetuximab soravtansine-gynx,FOLR1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2616,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12498,Mogamulizumab,mogamulizumab,biotech,approved|investigational,1,1,Mogamulizumab|mogamulizumab-kpkc,CCR4,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2617,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12530,Inebilizumab,inebilizumab,biotech,approved|investigational,1,1,Inebilizumab|inebilizumab-cdon,CD19,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2618,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12820,Concizumab,concizumab,biotech,approved|investigational,1,1,Concizumab,TFPI,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2619,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12835,Olipudase alfa,olipudase alfa,biotech,approved|investigational,1,1,Olipudase alfa,PKLR,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2620,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12839,Pegvaliase,pegvaliase,biotech,approved|investigational,1,1,PEG-PAL|Pegvaliase|pegvaliase-pqpz|Phenylase|rAvPAL-PEG,PAH,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2621,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13007,Enfortumab vedotin,enfortumab vedotin,biotech,approved|investigational,1,1,Enfortumab vedotin|enfortumab vedotin-ejfv,NECTIN4,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2622,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13140,Bezlotoxumab,bezlotoxumab,biotech,approved,1,0,Bezlotoxumab,TCDB,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2623,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13161,Nusinersen,nusinersen,small molecule,approved|investigational,1,1,Nusinersen,SMN1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2624,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13521,Alipogene tiparvovec,alipogene tiparvovec,biotech,approved,1,0,AAV1-LPL S447X|AAV1-LPL(S447X)|Alipogene tiparvovec,LPL,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2625,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13688,Drisapersen,drisapersen,small molecule,approved|withdrawn,1,0,Drisapersen|Exon 51 specific phosphorothioate oligonucleotide,DMD,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2626,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13884,Albutrepenonacog alfa,albutrepenonacog alfa,biotech,approved|investigational,1,1,"Albutrepenonacog alfa|Coagulation factor IX (recombinant), albumin fusion protein|Coagulation Factor IX (Recombinant), Albumin Fusion Protein (rIX-FP)",F10,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2627,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13893,Crotalus adamanteus antivenin,crotalus adamanteus antivenin,biotech,approved,1,0,Crotalus adamanteus antivenin|Crotalus adamanteus immune fab antivenin (ovine),PLA2G10,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2628,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13894,Agkistrodon piscivorus antivenin,agkistrodon piscivorus antivenin,biotech,approved,1,0,Agkistrodon piscivorus antivenin|Agkistrodon piscivorus immune fab antivenin (ovine),PLA2G10,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2629,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13896,Talimogene laherparepvec,talimogene laherparepvec,biotech,approved|investigational,1,1,T Vec|T-Vec|Talimogene laherparepvec,CSF2,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2630,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13897,Equine Botulinum Neurotoxin E Immune FAB2,equine botulinum neurotoxin e immune fab2,biotech,approved,1,0,"Botulinum Neurotoxin E immune FAB2 (equine)|BOTULINUM NEUROTOXIN E IMMUNE FAB2, EQUINE|Equine Botulinum Neurotoxin E Immune FAB2",BOTE,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2631,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13899,Equine Botulinum Neurotoxin G Immune FAB2,equine botulinum neurotoxin g immune fab2,biotech,approved,1,0,"Botulinum Neurotoxin G immune FAB2 (equine)|BOTULINUM NEUROTOXIN G IMMUNE FAB2, EQUINE|Equine Botulinum Neurotoxin G Immune FAB2",BOTG,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2632,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13900,Equine Botulinum Neurotoxin A Immune FAB2,equine botulinum neurotoxin a immune fab2,biotech,approved,1,0,"Botulinum Neurotoxin A immune FAB2 (equine)|BOTULINUM NEUROTOXIN A IMMUNE FAB2, EQUINE|Equine Botulinum Neurotoxin A Immune FAB2",A,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2633,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13901,Equine Botulinum Neurotoxin F Immune FAB2,equine botulinum neurotoxin f immune fab2,biotech,approved,1,0,"Botulinum Neurotoxin F immune FAB2 (equine)|BOTULINUM NEUROTOXIN F IMMUNE FAB2, EQUINE|Equine Botulinum Neurotoxin F Immune FAB2",BOTF,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2634,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13902,Equine Botulinum Neurotoxin D Immune FAB2,equine botulinum neurotoxin d immune fab2,biotech,approved,1,0,"Botulinum Neurotoxin D immune FAB2 (equine)|BOTULINUM NEUROTOXIN D IMMUNE FAB2, EQUINE|Equine Botulinum Neurotoxin D Immune FAB2",BOTD,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2635,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13903,Equine Botulinum Neurotoxin B Immune FAB2,equine botulinum neurotoxin b immune fab2,biotech,approved,1,0,"Botulinum Neurotoxin B immune FAB2 (equine)|BOTULINUM NEUROTOXIN B IMMUNE FAB2, EQUINE|Equine Botulinum Neurotoxin B Immune FAB2",BOTB,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2636,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13915,Axicabtagene ciloleucel,axicabtagene ciloleucel,biotech,approved|investigational,1,1,Autologous T cells transduced with retroviral vector encoding an anti-CD-19 CD28/CD3-zeta chimeric antigen receptor|Axi-cel|Axicabtagene ciloleucel|Axicel,CD19,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2637,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13928,Semaglutide,semaglutide,biotech,approved|investigational,1,1,Semaglutide|Sémaglutide,GLP1R,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2638,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13932,Voretigene neparvovec,voretigene neparvovec,biotech,approved|investigational,1,1,AAV2-hRPE65v2|Recombinant adeno-associated virus retinal pigment epithelium gene vector AAV2-hRPE65v2|VN-rzyl|Voretigene neparvovec|Voretigene Neparvovec-rzyl,RPE65,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2639,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14012,Burosumab,burosumab,biotech,approved|investigational,1,1,Burosumab|Burosumab (genetical recombination)|burosumab-twza,FGF23,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2640,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14039,Erenumab,erenumab,biotech,approved|investigational,1,1,Erenumab|erenumab-aooe,CALCRL,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2641,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14562,Andexanet alfa,andexanet alfa,biotech,approved|investigational,1,1,Andexanet alfa|r-Antidote|rfXa Inhibitor Antidote,TFPI,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2642,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14580,Lecanemab,lecanemab,biotech,approved|investigational,1,1,"Immunoglobulin G1, anti-(human beta-amyloid protofibril) (human-mus musculus monoclonal BAN2401 heavy chain), disulfide with human-mus musculus monoclonal BAN2401 light chain, dimer|Lecanemab",APP,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2643,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14582,Patisiran,patisiran,biotech,approved|investigational,1,1,Patisiran,TTR,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2644,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14585,Plantago ovata seed,plantago ovata seed,biotech,approved|withdrawn,1,0,"Blond psyllium|Blonde psyllium|Indian plantain seed|Indian psyllium|Ispaghul|Ispaghula|Ispaghula extract|Ispaghula husk|Ispaghula seed|Plantaginis ovatae semen|Plantaginis ovatae testa|Plantago brunnea seed|Plantago fastigiata seed|Plantago gooddingii seed|Plantago insularis seed|Plantago minima seed|Plantago ovata seed|Psyllium seed, blonde",CHRM5,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2645,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14597,Lanadelumab,lanadelumab,biotech,approved|investigational,1,1,Lanadelumab|Lanadelumab-flyo,KLKB1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2646,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14700,Damoctocog alfa pegol,damoctocog alfa pegol,biotech,approved|investigational,1,1,Damoctocog alfa pegol|Damoctocog alfa-pegol,F8,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2647,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14707,Cemiplimab,cemiplimab,biotech,approved|investigational,1,1,Cemiplimab|Cemiplimab-rwlc,PDCD1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2648,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14712,Elapegademase,elapegademase,biotech,approved,1,0,"(74-SERINE (C>S),245-THREONINE (A>T))BOS TAURUS ADENOSINE DEAMINASE (BOVINE ADENOSINE AMINOHYDROLASE, EC=3.5.4.4)-(1-356)-PEPTIDE PRODUCED IN ESCHERICHIA COLI, AN AVERAGE OF 13 RESIDUES ARE SUBSTITUTED ON N.ALPHA..1ALANINE AND N6 OF LYSINE RESIDUES WITH|(CYS74>SER,ALA245>THR)ADENOSINE DEAMINASE (BOS TAURUS, BOVINE)-(1-356)-PEPTIDE, PRODUCED IN ESCHERICHIA COLI, SUBSTITUTED ON N2 OF THE N-TERMINAL ALANYL RESIDUE (A1) AND ON N6 OF LYSYL RESIDUES (K) WITH AN AVERAGE OFAPPROXIMATELY 13 .OMEGA.-METHOXYPOLY(O|Elapegademase|Elapegademase-lvlr|monomethoxypolyethylene glycol recombinant adenosine deaminase|POLY(OXY-1,2-ETHANEDIYL), .ALPHA.-CARBOXY-.OMEGA.-METHOXY-, AMIDE WITH ADENOSINE DEAMINASE (SYNTHETIC)",ADA,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2649,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14713,Inotersen,inotersen,biotech,approved|investigational,1,1,Inotersen,TTR,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2650,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14724,Emapalumab,emapalumab,biotech,approved|investigational,1,1,Emapalumab|Emapalumab-Izsg|Emapalumab-lzsg,IFNG,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2651,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14730,Calaspargase pegol,calaspargase pegol,biotech,approved|investigational,1,1,Calaspargase pegol|calaspargase pegol-mknl,ASRGL1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2652,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14731,Tagraxofusp,tagraxofusp,biotech,approved|investigational,1,1,Diphtheria toxin-il-3 fusion protein targeting IL-3 receptor|Tagraxofusp|tagraxofusp-erzs,IL3RA,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2653,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14740,Hyaluronidase,hyaluronidase,biotech,approved|investigational,1,1,"Hialuronidasa|Hyaluronidase|Hyaluronidase (bovine)|Hyaluronidase bovine|Hyaluronidase, bovine|Hyaluronidasum|Hyaluronoglucosaminidase",TGFB1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2654,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00781,Polymyxin B,polymyxin b,biotech,approved|investigational|vet_approved,1,1,Polimixina B|Polymyxin B|Polymyxine B|Polymyxinum B,FOLP,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2655,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14780,Pegzilarginase,pegzilarginase,biotech,approved,1,0,AEB-1102|AEB1102|Co-ArgI-PEG|Co-ArgI-PEG modified human arginase I|Optimised human arginase I|PEG-arginase|Pegarginase|Pegzilarginase,ARG1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2656,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14782,Tofersen,tofersen,biotech,approved|investigational,1,1,"Antisense Oligonucleotide Inhibitor Of The Expression Of Superoxide Dismutase 1 Gene|DNA, D((2'-O-(2-METHOXYETHYL))M5RC-SP-(2'-O-(2-METHOXYETHYL))RA-(2'-O-(2-METHOXYETHYL))RG-SP-(2'-O-(2-METHOXYETHYL))RG-(2'-O-(2-METHOXYETHYL))RA-SP-T-SP-A-SP-M5C-SP-A-SP-T-SP-T-SP-T-SP-M5C-SP-T-SP-A-SP-(2'-O-(2-METHOXYETHYL))M5RC-(2'-O-(2-METHOXYETHYL))R|IONIS SOD1Rx|Tofersen",SOD1,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2657,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14811,Isatuximab,isatuximab,biotech,approved|investigational,1,1,Isatuximab|isatuximab-irfc,CD38,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2658,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14851,Relatlimab,relatlimab,biotech,approved|investigational,1,1,Relatlimab|relatlimab-rmbw,LAG3,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2659,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14864,Brolucizumab,brolucizumab,biotech,approved|investigational,1,1,Brolucizumab|brolucizumab-dbll,VEGFA,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2660,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14901,Inclisiran,inclisiran,biotech,approved|investigational,1,1,ALN-PCSsc|Inclisiran,PCSK9,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2661,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14919,Rozanolixizumab,rozanolixizumab,biotech,approved|investigational,1,1,Rozanolixizumab|UCB7665,FCGRT,1,,0,,,0,0,,,,0,0.0,0.0,0.0,1.0,0.0,0.15,2662,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
